[ 1.]
[ 0.98386232]
[ 0.9367761]
[ 0.86256781]
[ 0.76712284]
[ 0.65771838]
[ 0.54222064]
[ 0.42825339]
[ 0.32244559]
[ 0.22985106]
[ 0.15360468]
[ 0.09484354]
[ 0.05288221]
[ 0.02559563]
[ 0.0099366]
[ 0.00250043]
[  4.96426465e-05]
[  7.48519222e-05]
[ 0.00029466]
[ 0.0002196]
[ 0.00044681]
[ 0.00129058]
[ 0.00163897]
[ 0.0008681]
[ 0.00134453]
[ 0.0048683]
[ 0.00909201]
[ 0.01301879]
[ 0.01545813]
[ 0.015272]
[ 0.01162309]
[ 0.00417418]
[ 0.00680144]
[ 0.0204213]
[ 0.03530745]
[ 0.04979261]
[ 0.06218106]
[ 0.07101754]
[ 0.07531586]
[ 0.07470714]
[ 0.06948277]
[ 0.06052646]
[ 0.04914993]
[ 0.03686386]
[ 0.02512674]
[ 0.01511706]
[ 0.00756893]
[ 0.00269852]
[ 0.00023093]
[ 0.00048161]
[ 0.0002766]
[  2.87412887e-05]
[ 0.00016801]
[ 0.00111457]
[ 0.00264635]
[ 0.00422291]
[ 0.00505156]
[ 0.0042741]
[ 0.00117987]
[ 0.00459748]
[ 0.01294001]
[ 0.02319289]
[ 0.03421404]
[ 0.04452206]
[ 0.05251993]
[ 0.05675731]
[ 0.05618586]
[ 0.05036196]
[ 0.03955893]
[ 0.02476609]
[ 0.00757066]
[ 0.01006067]
[ 0.02606686]
[ 0.03859804]
[ 0.0462917]
[ 0.04847382]
[ 0.0452517]
[ 0.03748345]
[ 0.02662933]
[ 0.01451027]
[ 0.00301412]
[ 0.00620146]
[ 0.01196026]
[ 0.01373222]
[ 0.0116858]
[ 0.00662177]
[ 0.00019791]
[ 0.00729443]
[ 0.01324652]
[ 0.01694684]
[ 0.01779658]
[ 0.01580553]
[ 0.01158192]
[ 0.00621525]
[ 0.00107413]
[ 0.00244484]
[ 0.00317302]
[ 0.00038607]
[ 0.00605615]
[ 0.01566975]
[ 0.02741289]
[ 0.03984578]
[ 0.05135678]
[ 0.06041598]
[ 0.06581373]
[ 0.06684499]
[ 0.06340988]
[ 0.05601592]
[ 0.04568381]
[ 0.03377463]
[ 0.02176915]
[ 0.01103656]
[ 0.00263076]
[ 0.00285354]
[ 0.00534394]
[ 0.0052657]
[ 0.00343732]
[ 0.00090719]
[ 0.00123889]
[ 0.00206608]
[ 0.00094376]
[ 0.00235996]
[ 0.00765509]
[ 0.01437804]
[ 0.02169928]
[ 0.02866941]
[ 0.03437698]
[ 0.03809154]
[ 0.03936914]
[ 0.0381055]
[ 0.03453192]
[ 0.02915868]
[ 0.02267958]
[ 0.0158563]
[ 0.00940336]
[ 0.00389261]
[ 0.00030934]
[ 0.00306375]
[ 0.00444354]
[ 0.00468572]
[ 0.00412482]
[ 0.00312144]
[ 0.00199924]
[ 0.00100054]
[ 0.0002654]
[ 0.00016561]
[ 0.00033003]
[ 0.0003113]
[ 0.00020468]
[  8.93693259e-05]
[  1.22176850e-05]
[  1.52360649e-05]
[  8.16062287e-06]
[  7.11882644e-06]
[  9.62628491e-06]
[  4.50397034e-06]
[  1.88939776e-05]
[  3.46833332e-06]
[  7.13638864e-05]
[ 0.00021748]
[ 0.00041471]
[ 0.00060489]
[ 0.00069819]
[ 0.00059191]
[ 0.0001989]
[ 0.00052112]
[ 0.00153558]
[ 0.002727]
[ 0.00390142]
[ 0.00481958]
[ 0.00524837]
[ 0.00502409]
[ 0.00411534]
[ 0.00267046]
[ 0.00103569]
[ 0.00026654]
[ 0.0006028]
[ 0.00066703]
[ 0.0040594]
[ 0.00983085]
[ 0.01786053]
[ 0.02757606]
[ 0.03794312]
[ 0.04753058]
[ 0.05465124]
[ 0.05756538]
[ 0.05472219]
[ 0.04500552]
[ 0.02794604]
[ 0.00386403]
[ 0.02608474]
[ 0.05997489]
[ 0.09528712]
[ 0.12917511]
[ 0.15878972]
[ 0.1816169]
[ 0.19578137]
[ 0.20027233]
[ 0.19505788]
[ 0.18107111]
[ 0.1600699]
