[ 1.]
[ 0.99625338]
[ 0.98505408]
[ 0.96652322]
[ 0.94086109]
[ 0.90834464]
[ 0.86932422]
[ 0.82421927]
[ 0.77351331]
[ 0.71774805]
[ 0.65751689]
[ 0.59345775]
[ 0.52624542]
[ 0.45658339]
[ 0.38519545]
[ 0.31281702]
[ 0.24018632]
[ 0.1680356]
[ 0.09708241]
[ 0.02802112]
[ 0.03848529]
[ 0.10181299]
[ 0.16138461]
[ 0.21667588]
[ 0.26722163]
[ 0.31262106]
[ 0.35254216]
[ 0.38672525]
[ 0.41498564]
[ 0.43721534]
[ 0.45338377]
[ 0.46353757]
[ 0.46779933]
[ 0.46636551]
[ 0.45950329]
[ 0.44754669]
[ 0.43089169]
[ 0.40999074]
[ 0.38534648]
[ 0.35750483]
[ 0.32704761]
[ 0.29458469]
[ 0.26074578]
[ 0.22617202]
[ 0.19150742]
[ 0.15739029]
[ 0.12444478]
[ 0.09327255]
[ 0.0644448]
[ 0.03849469]
[ 0.01591025]
[ 0.00287216]
[ 0.01747362]
[ 0.02757779]
[ 0.0329352]
[ 0.03336663]
[ 0.02876568]
[ 0.01910031]
[ 0.00441347]
[ 0.01517719]
[ 0.03948072]
[ 0.06823503]
[ 0.10111011]
[ 0.13771207]
[ 0.17758799]
[ 0.22023161]
[ 0.26508964]
[ 0.31156873]
[ 0.35904297]
[ 0.40686179]
[ 0.45435827]
[ 0.50085762]
[ 0.5456858]
[ 0.58817821]
[ 0.62768819]
[ 0.66359544]
[ 0.69531406]
[ 0.72230019]
[ 0.74405923]
[ 0.76015234]
[ 0.77020237]
[ 0.77389904]
[ 0.77100321]
[ 0.7613504]
[ 0.74485334]
[ 0.72150354]
[ 0.691372]
[ 0.65460879]
[ 0.61144182]
[ 0.56217453]
[ 0.5071827]
[ 0.44691035]
[ 0.38186481]
[ 0.31261099]
[ 0.23976496]
[ 0.16398685]
[ 0.08597326]
[ 0.00644917]
[ 0.07384047]
[ 0.15413946]
[ 0.23368916]
[ 0.31173732]
[ 0.38754692]
[ 0.46040475]
[ 0.52962976]
[ 0.59458094]
[ 0.65466483]
[ 0.70934234]
[ 0.75813497]
[ 0.80063028]
[ 0.83648653]
[ 0.86543652]
[ 0.8872904]
[ 0.90193769]
[ 0.90934819]
[ 0.90957202]
[ 0.90273863]
[ 0.88905481]
[ 0.86880188]
[ 0.84233183]
[ 0.81006272]
[ 0.77247322]
[ 0.73009646]
[ 0.6835132]
[ 0.63334444]
[ 0.58024361]
[ 0.52488828]
[ 0.46797173]
[ 0.41019424]
[ 0.35225438]
[ 0.29484035]
[ 0.23862149]
[ 0.18424003]
[ 0.13230318]
[ 0.08337581]
[ 0.03797353]
[ 0.00344347]
[ 0.04047591]
[ 0.07279013]
[ 0.10012189]
[ 0.12227936]
[ 0.13914512]
[ 0.15067726]
[ 0.15690944]
[ 0.15795005]
[ 0.15398038]
[ 0.14525189]
[ 0.13208254]
[ 0.11485231]
[ 0.09399793]
[ 0.07000684]
[ 0.04341056]
[ 0.01477748]
[ 0.01529486]
[ 0.04618779]
[ 0.07726989]
[ 0.10790545]
[ 0.13746303]
[ 0.16532399]
[ 0.19089084]
[ 0.21359528]
[ 0.23290596]
[ 0.24833574]
[ 0.25944836]
[ 0.26586451]
[ 0.26726715]
[ 0.2634061]
[ 0.25410171]
[ 0.23924769]
[ 0.218813]
[ 0.19284273]
[ 0.16145815]
[ 0.12485561]
[ 0.08330463]
[ 0.03714502]
[ 0.01321698]
[ 0.06731329]
[ 0.12461946]
[ 0.18456082]
[ 0.24651935]
[ 0.30984101]
[ 0.37384365]
[ 0.43782524]
[ 0.5010724]
[ 0.5628691]
[ 0.62250538]
[ 0.67928612]
[ 0.73253955]
[ 0.78162557]
[ 0.82594367]
[ 0.86494038]
[ 0.89811623]
[ 0.92503196]
[ 0.94531412]
[ 0.9586598]
[ 0.96484051]
[ 0.96370526]
[ 0.95518255]
[ 0.93928153]
[ 0.91609213]
[ 0.88578415]
