[ 1.]
[ 0.98509343]
[ 0.94147951]
[ 0.87236281]
[ 0.78272154]
[ 0.67880835]
[ 0.56753556]
[ 0.45581583]
[ 0.34993333]
[ 0.25501471]
[ 0.17465552]
[ 0.110737]
[ 0.06344391]
[ 0.03146942]
[ 0.01237052]
[ 0.00302068]
[  9.71831192e-05]
[ 0.00053931]
[ 0.00192103]
[ 0.00269595]
[ 0.0022917]
[ 0.00105197]
[  4.51609888e-05]
[ 0.00077569]
[ 0.00484529]
[ 0.01361609]
[ 0.02792451]
[ 0.04788539]
[ 0.07281132]
[ 0.10125498]
[ 0.13116436]
[ 0.16012567]
[ 0.18565702]
[ 0.2055108]
[ 0.2179428]
[ 0.22191262]
[ 0.21719077]
[ 0.20436195]
[ 0.18472843]
[ 0.16013115]
[ 0.13271622]
[ 0.10468037]
[ 0.07802991]
[ 0.05438336]
[ 0.03484008]
[ 0.01992628]
[ 0.00961836]
[ 0.00343259]
[ 0.00056166]
[  3.40316711e-05]
[ 0.00087067]
[ 0.00221701]
[ 0.00343389]
[ 0.00413946]
[ 0.00420251]
[ 0.00369567]
[ 0.00282254]
[ 0.00183579]
[ 0.00096285]
[ 0.00035258]
[  5.11323842e-05]
[  8.25722772e-06]
[ 0.00010927]
[ 0.00022262]
[ 0.00025007]
[ 0.00016648]
[  3.84631311e-05]
[  1.62239323e-05]
[ 0.0002988]
[ 0.00107918]
[ 0.00248106]
[ 0.00450196]
[ 0.00697794]
[ 0.00958197]
[ 0.01186315]
[ 0.01332596]
[ 0.01354116]
[ 0.01227229]
[ 0.00959657]
[ 0.00599671]
[ 0.00240213]
[ 0.00016331]
[ 0.0009521]
[ 0.00659172]
[ 0.01883176]
[ 0.03909362]
[ 0.06821961]
[ 0.10626156]
[ 0.15234299]
[ 0.20462187]
[ 0.26036896]
[ 0.3161625]
[ 0.36818383]
[ 0.41258416]
[ 0.44588089]
[ 0.46533592]
[ 0.46926778]
[ 0.45725605]
[ 0.43020873]
[ 0.39028]
[ 0.34064481]
[ 0.28515586]
[ 0.22792425]
[ 0.17287636]
[ 0.1233433]
[ 0.08173608]
[ 0.04934891]
[ 0.02631622]
[ 0.0117286]
[ 0.0038912]
[ 0.00068819]
[  1.76504469e-06]
[ 0.00012587]
[ 0.00011421]
[  1.04003981e-05]
[ 0.00092306]
[ 0.00492983]
[ 0.01481736]
[ 0.03368744]
[ 0.06447886]
[ 0.10946782]
[ 0.16981431]
[ 0.24521855]
[ 0.3337384]
[ 0.43179974]
[ 0.53440722]
[ 0.63553785]
[ 0.72867599]
[ 0.80743007]
[ 0.86616015]
[ 0.90054333]
[ 0.908011]
[ 0.88800723]
[ 0.84203895]
[ 0.77351391]
[ 0.68738717]
[ 0.58965956]
[ 0.48678774]
[ 0.38507453]
[ 0.29010803]
[ 0.20630989]
[ 0.13663743]
[ 0.08246394]
[ 0.04363874]
[ 0.01870698]
[ 0.00525068]
[ 0.00030037]
[ 0.0007613]
[ 0.00380055]
[ 0.00715031]
[ 0.00929715]
[ 0.00954425]
[ 0.00795172]
[ 0.00517612]
[ 0.00224214]
[ 0.00028629]
[ 0.00031285]
[ 0.00299714]
[ 0.00856168]
[ 0.01673776]
[ 0.02681134]
[ 0.03773992]
[ 0.04831674]
[ 0.05735382]
[ 0.06385386]
[ 0.06714524]
[ 0.06696147]
[ 0.06345634]
[ 0.05715669]
[ 0.04886417]
[ 0.03952453]
[ 0.03008714]
[ 0.02137699]
[ 0.01399838]
[ 0.00828272]
[ 0.00428486]
[ 0.00182416]
[ 0.00055925]
[  8.02820546e-05]
[  8.01032370e-07]
[  3.24844609e-05]
[  3.00977339e-05]
[  2.83886500e-07]
[  7.48633269e-05]
[ 0.00045609]
[ 0.0013465]
[ 0.00287878]
[ 0.00506092]
[ 0.00774869]
[ 0.01065254]
[ 0.01337869]
[ 0.01549778]
[ 0.01662839]
[ 0.01651922]
[ 0.015113]
[ 0.01257792]
[ 0.00929728]
[ 0.00581597]
[ 0.00275008]
[ 0.0006739]
[  3.93435944e-06]
