[ 1.]
[ 0.98263069]
[ 0.93206461]
[ 0.85273352]
[ 0.75140688]
[ 0.63636317]
[ 0.51640676]
[ 0.39987195]
[ 0.29375324]
[ 0.2030759]
[ 0.13057924]
[ 0.07673317]
[ 0.04005601]
[ 0.01765705]
[ 0.00589752]
[ 0.00105351]
[ 0.00012533]
[  4.07471129e-05]
[  9.39501823e-05]
[ 0.00075373]
[ 0.00180137]
[ 0.00268064]
[ 0.0028672]
[ 0.0021754]
[ 0.00093915]
[  3.34216231e-05]
[ 0.00073781]
[ 0.00447654]
[ 0.01249391]
[ 0.02553643]
[ 0.04361043]
[ 0.06586863]
[ 0.09065252]
[ 0.11568776]
[ 0.13839951]
[ 0.15629267]
[ 0.16732981]
[ 0.17024069]
[ 0.16471054]
[ 0.15141665]
[ 0.1319105]
[ 0.10836954]
[ 0.08326445]
[ 0.05900052]
[ 0.03759322]
[ 0.02042881]
[ 0.00814313]
[ 0.0006291]
[ 0.00283965]
[ 0.00340085]
[ 0.00235512]
[ 0.00092403]
[  5.60515331e-05]
[ 0.00030893]
[ 0.00182015]
[ 0.00435957]
[ 0.00744342]
[ 0.01047994]
[ 0.01291404]
[ 0.01434253]
[ 0.01458117]
[ 0.01367636]
[ 0.01186704]
[ 0.00951182]
[ 0.00700184]
[ 0.00468024]
[ 0.00278499]
[ 0.0014241]
[ 0.00058373]
[ 0.00016188]
[  1.51476901e-05]
[  4.44403597e-06]
[  2.81092669e-05]
[  3.55171990e-05]
[  2.09678555e-05]
[  3.45151029e-06]
[  1.76623514e-06]
[  1.52334346e-05]
[  1.77514305e-05]
[  3.21387845e-05]
[ 0.0001687]
[ 0.00039301]
[ 0.00065578]
[ 0.00086071]
[ 0.00089608]
[ 0.00069452]
[ 0.00031215]
[  9.85430166e-06]
[ 0.0003139]
[ 0.00203261]
[ 0.00621071]
[ 0.01401344]
[ 0.02654679]
[ 0.04463535]
[ 0.06859269]
[ 0.09802706]
[ 0.13172568]
[ 0.16765265]
[ 0.20307938]
[ 0.23484466]
[ 0.25971791]
[ 0.27481785]
[ 0.27802435]
[ 0.26831691]
[ 0.24598019]
[ 0.21263526]
[ 0.17108212]
[ 0.12496953]
[ 0.07833777]
[ 0.03510258]
[ 0.00144]
[ 0.02900995]
[ 0.04657895]
[ 0.05441007]
[ 0.05390004]
[ 0.04725659]
[ 0.03707164]
[ 0.02586893]
[ 0.01570745]
[ 0.00791016]
[ 0.00296251]
[ 0.0005915]
[  6.53848408e-07]
[ 0.00020526]
[ 0.00039184]
[ 0.00022062]
[  4.29356765e-07]
[ 0.000691]
[ 0.00372229]
[ 0.01065953]
[ 0.02277632]
[ 0.04062187]
[ 0.06367551]
[ 0.09017102]
[ 0.11714605]
[ 0.14073221]
[ 0.15665691]
[ 0.16088604]
[ 0.15030559]
[ 0.12332661]
[ 0.08030349]
[ 0.02368208]
[ 0.04216454]
[ 0.11140388]
[ 0.17745594]
[ 0.23384716]
[ 0.27507843]
[ 0.29737359]
[ 0.29919197]
[ 0.28142465]
[ 0.24724377]
[ 0.20162931]
[ 0.1506481]
[ 0.10059812]
[ 0.05715012]
[ 0.02461611]
[ 0.00545053]
[  4.97888742e-05]
[ 0.006866]
[ 0.02280041]
[ 0.04379907]
[ 0.06554483]
[ 0.08413048]
[ 0.09660791]
[ 0.10133496]
[ 0.09808087]
[ 0.08789366]
[ 0.07277281]
[ 0.05521996]
[ 0.03775576]
[ 0.02248912]
[ 0.01080905]
[ 0.00324133]
[ 0.00052089]
[ 0.00143582]
[ 0.00083007]
[  7.73693800e-05]
[ 0.00030436]
[ 0.00217794]
[ 0.00580839]
[ 0.01077743]
[ 0.01627497]
[ 0.02130815]
[ 0.02493485]
[ 0.02647188]
[ 0.02563712]
[ 0.02260045]
[ 0.01793849]
[ 0.01250798]
[ 0.00726803]
[ 0.00309007]
[ 0.0005946]
[  4.59815363e-05]
[ 0.00132312]
[ 0.00396748]
[ 0.00729403]
[ 0.01053923]
[ 0.01301386]
[ 0.01423005]
[ 0.01397871]
[ 0.01234568]
